#ID,Year,Month,Day,TimeStamp,Label
3882,2008,08,17,2008-08-17,08Aug17
3883,2008,08,18,2008-08-18,08Aug18
3884,2008,08,19,2008-08-19,08Aug19
3885,2008,08,20,2008-08-20,08Aug20
3886,2008,08,21,2008-08-21,08Aug21
3887,2008,08,22,2008-08-22,08Aug22
3888,2008,08,23,2008-08-23,08Aug23
3889,2008,08,24,2008-08-24,08Aug24
3890,2008,08,25,2008-08-25,08Aug25
3891,2008,08,26,2008-08-26,08Aug26
3892,2008,08,27,2008-08-27,08Aug27
3893,2008,08,28,2008-08-28,08Aug28
3894,2008,08,29,2008-08-29,08Aug29
3895,2008,08,30,2008-08-30,08Aug30
3896,2008,08,31,2008-08-31,08Aug31
3897,2008,09,01,2008-09-01,08Sep01
3898,2008,09,02,2008-09-02,08Sep02
3899,2008,09,03,2008-09-03,08Sep03
3900,2008,09,04,2008-09-04,08Sep04
3901,2008,09,05,2008-09-05,08Sep05
3902,2008,09,06,2008-09-06,08Sep06
3903,2008,09,07,2008-09-07,08Sep07
3904,2008,09,08,2008-09-08,08Sep08
3905,2008,09,09,2008-09-09,08Sep09
3906,2008,09,10,2008-09-10,08Sep10
3907,2008,09,11,2008-09-11,08Sep11
3908,2008,09,12,2008-09-12,08Sep12
3909,2008,09,13,2008-09-13,08Sep13
3910,2008,09,14,2008-09-14,08Sep14
3911,2008,09,15,2008-09-15,08Sep15
3912,2008,09,16,2008-09-16,08Sep16
3913,2008,09,17,2008-09-17,08Sep17
3914,2008,09,18,2008-09-18,08Sep18
3915,2008,09,19,2008-09-19,08Sep19
3916,2008,09,20,2008-09-20,08Sep20
3917,2008,09,21,2008-09-21,08Sep21
3918,2008,09,22,2008-09-22,08Sep22
3919,2008,09,23,2008-09-23,08Sep23
3920,2008,09,24,2008-09-24,08Sep24
3921,2008,09,25,2008-09-25,08Sep25
3922,2008,09,26,2008-09-26,08Sep26
3923,2008,09,27,2008-09-27,08Sep27
3924,2008,09,28,2008-09-28,08Sep28
3925,2008,09,29,2008-09-29,08Sep29
3926,2008,09,30,2008-09-30,08Sep30
3927,2008,10,01,2008-10-01,08Oct01
3928,2008,10,02,2008-10-02,08Oct02
3929,2008,10,03,2008-10-03,08Oct03
3930,2008,10,04,2008-10-04,08Oct04
3931,2008,10,05,2008-10-05,08Oct05
3932,2008,10,06,2008-10-06,08Oct06
3933,2008,10,07,2008-10-07,08Oct07
3934,2008,10,08,2008-10-08,08Oct08
3935,2008,10,09,2008-10-09,08Oct09
3936,2008,10,10,2008-10-10,08Oct10
3937,2008,10,11,2008-10-11,08Oct11
3938,2008,10,12,2008-10-12,08Oct12
3939,2008,10,13,2008-10-13,08Oct13
3940,2008,10,14,2008-10-14,08Oct14
3941,2008,10,15,2008-10-15,08Oct15
3942,2008,10,16,2008-10-16,08Oct16
3943,2008,10,17,2008-10-17,08Oct17
3944,2008,10,18,2008-10-18,08Oct18
3945,2008,10,19,2008-10-19,08Oct19
3946,2008,10,20,2008-10-20,08Oct20
3947,2008,10,21,2008-10-21,08Oct21
3948,2008,10,22,2008-10-22,08Oct22
3949,2008,10,23,2008-10-23,08Oct23
3950,2008,10,24,2008-10-24,08Oct24
3951,2008,10,25,2008-10-25,08Oct25
3952,2008,10,26,2008-10-26,08Oct26
3953,2008,10,27,2008-10-27,08Oct27
3954,2008,10,28,2008-10-28,08Oct28
3955,2008,10,29,2008-10-29,08Oct29
3956,2008,10,30,2008-10-30,08Oct30
3957,2008,10,31,2008-10-31,08Oct31
3958,2008,11,01,2008-11-01,08Nov01
3959,2008,11,02,2008-11-02,08Nov02
3960,2008,11,03,2008-11-03,08Nov03
3961,2008,11,04,2008-11-04,08Nov04
3962,2008,11,05,2008-11-05,08Nov05
3963,2008,11,06,2008-11-06,08Nov06
3964,2008,11,07,2008-11-07,08Nov07
3965,2008,11,08,2008-11-08,08Nov08
3966,2008,11,09,2008-11-09,08Nov09
3967,2008,11,10,2008-11-10,08Nov10
3968,2008,11,11,2008-11-11,08Nov11
3969,2008,11,12,2008-11-12,08Nov12
3970,2008,11,13,2008-11-13,08Nov13
3971,2008,11,14,2008-11-14,08Nov14
3972,2008,11,15,2008-11-15,08Nov15
3973,2008,11,16,2008-11-16,08Nov16
3974,2008,11,17,2008-11-17,08Nov17
3975,2008,11,18,2008-11-18,08Nov18
3976,2008,11,19,2008-11-19,08Nov19
3977,2008,11,20,2008-11-20,08Nov20
3978,2008,11,21,2008-11-21,08Nov21
3979,2008,11,22,2008-11-22,08Nov22
3980,2008,11,23,2008-11-23,08Nov23
3981,2008,11,24,2008-11-24,08Nov24
3982,2008,11,25,2008-11-25,08Nov25
3983,2008,11,26,2008-11-26,08Nov26
3984,2008,11,27,2008-11-27,08Nov27
3985,2008,11,28,2008-11-28,08Nov28
3986,2008,11,29,2008-11-29,08Nov29
3987,2008,11,30,2008-11-30,08Nov30
3988,2008,12,01,2008-12-01,08Dec01
3989,2008,12,02,2008-12-02,08Dec02
3990,2008,12,03,2008-12-03,08Dec03
3991,2008,12,04,2008-12-04,08Dec04
3992,2008,12,05,2008-12-05,08Dec05
3993,2008,12,06,2008-12-06,08Dec06
3994,2008,12,07,2008-12-07,08Dec07
3995,2008,12,08,2008-12-08,08Dec08
3996,2008,12,09,2008-12-09,08Dec09
3997,2008,12,10,2008-12-10,08Dec10
3998,2008,12,11,2008-12-11,08Dec11
3999,2008,12,12,2008-12-12,08Dec12
4000,2008,12,13,2008-12-13,08Dec13
4001,2008,12,14,2008-12-14,08Dec14
4002,2008,12,15,2008-12-15,08Dec15
4003,2008,12,16,2008-12-16,08Dec16
4004,2008,12,17,2008-12-17,08Dec17
4005,2008,12,18,2008-12-18,08Dec18
4006,2008,12,19,2008-12-19,08Dec19
4007,2008,12,20,2008-12-20,08Dec20
4008,2008,12,21,2008-12-21,08Dec21
4009,2008,12,22,2008-12-22,08Dec22
4010,2008,12,23,2008-12-23,08Dec23
4011,2008,12,24,2008-12-24,08Dec24
4012,2008,12,25,2008-12-25,08Dec25
4013,2008,12,26,2008-12-26,08Dec26
4014,2008,12,27,2008-12-27,08Dec27
4015,2008,12,28,2008-12-28,08Dec28
4016,2008,12,29,2008-12-29,08Dec29
4017,2008,12,30,2008-12-30,08Dec30
4018,2008,12,31,2008-12-31,08Dec31
4019,2009,01,01,2009-01-01,09Jan01
4020,2009,01,02,2009-01-02,09Jan02
4021,2009,01,03,2009-01-03,09Jan03
4022,2009,01,04,2009-01-04,09Jan04
4023,2009,01,05,2009-01-05,09Jan05
4024,2009,01,06,2009-01-06,09Jan06
4025,2009,01,07,2009-01-07,09Jan07
4026,2009,01,08,2009-01-08,09Jan08
4027,2009,01,09,2009-01-09,09Jan09
4028,2009,01,10,2009-01-10,09Jan10
4029,2009,01,11,2009-01-11,09Jan11
4030,2009,01,12,2009-01-12,09Jan12
4031,2009,01,13,2009-01-13,09Jan13
4032,2009,01,14,2009-01-14,09Jan14
4033,2009,01,15,2009-01-15,09Jan15
4034,2009,01,16,2009-01-16,09Jan16
4035,2009,01,17,2009-01-17,09Jan17
4036,2009,01,18,2009-01-18,09Jan18
4037,2009,01,19,2009-01-19,09Jan19
4038,2009,01,20,2009-01-20,09Jan20
4039,2009,01,21,2009-01-21,09Jan21
4040,2009,01,22,2009-01-22,09Jan22
4041,2009,01,23,2009-01-23,09Jan23
4042,2009,01,24,2009-01-24,09Jan24
4043,2009,01,25,2009-01-25,09Jan25
4044,2009,01,26,2009-01-26,09Jan26
4045,2009,01,27,2009-01-27,09Jan27
4046,2009,01,28,2009-01-28,09Jan28
4047,2009,01,29,2009-01-29,09Jan29
4048,2009,01,30,2009-01-30,09Jan30
4049,2009,01,31,2009-01-31,09Jan31
4050,2009,02,01,2009-02-01,09Feb01
4051,2009,02,02,2009-02-02,09Feb02
4052,2009,02,03,2009-02-03,09Feb03
4053,2009,02,04,2009-02-04,09Feb04
4054,2009,02,05,2009-02-05,09Feb05
4055,2009,02,06,2009-02-06,09Feb06
4056,2009,02,07,2009-02-07,09Feb07
4057,2009,02,08,2009-02-08,09Feb08
4058,2009,02,09,2009-02-09,09Feb09
4059,2009,02,10,2009-02-10,09Feb10
4060,2009,02,11,2009-02-11,09Feb11
4061,2009,02,12,2009-02-12,09Feb12
4062,2009,02,13,2009-02-13,09Feb13
4063,2009,02,14,2009-02-14,09Feb14
4064,2009,02,15,2009-02-15,09Feb15
4065,2009,02,16,2009-02-16,09Feb16
4066,2009,02,17,2009-02-17,09Feb17
4067,2009,02,18,2009-02-18,09Feb18
4068,2009,02,19,2009-02-19,09Feb19
4069,2009,02,20,2009-02-20,09Feb20
4070,2009,02,21,2009-02-21,09Feb21
4071,2009,02,22,2009-02-22,09Feb22
4072,2009,02,23,2009-02-23,09Feb23
4073,2009,02,24,2009-02-24,09Feb24
4074,2009,02,25,2009-02-25,09Feb25
4075,2009,02,26,2009-02-26,09Feb26
4076,2009,02,27,2009-02-27,09Feb27
4077,2009,02,28,2009-02-28,09Feb28
4078,2009,03,01,2009-03-01,09Mar01
4079,2009,03,02,2009-03-02,09Mar02
4080,2009,03,03,2009-03-03,09Mar03
4081,2009,03,04,2009-03-04,09Mar04
4082,2009,03,05,2009-03-05,09Mar05
4083,2009,03,06,2009-03-06,09Mar06
4084,2009,03,07,2009-03-07,09Mar07
4085,2009,03,08,2009-03-08,09Mar08
4086,2009,03,09,2009-03-09,09Mar09
4087,2009,03,10,2009-03-10,09Mar10
4088,2009,03,11,2009-03-11,09Mar11
4089,2009,03,12,2009-03-12,09Mar12
4090,2009,03,13,2009-03-13,09Mar13
4091,2009,03,14,2009-03-14,09Mar14
4092,2009,03,15,2009-03-15,09Mar15
4093,2009,03,16,2009-03-16,09Mar16
4094,2009,03,17,2009-03-17,09Mar17
4095,2009,03,18,2009-03-18,09Mar18
4096,2009,03,19,2009-03-19,09Mar19
4097,2009,03,20,2009-03-20,09Mar20
4098,2009,03,21,2009-03-21,09Mar21
4099,2009,03,22,2009-03-22,09Mar22
4100,2009,03,23,2009-03-23,09Mar23
4101,2009,03,24,2009-03-24,09Mar24
4102,2009,03,25,2009-03-25,09Mar25
4103,2009,03,26,2009-03-26,09Mar26
4104,2009,03,27,2009-03-27,09Mar27
4105,2009,03,28,2009-03-28,09Mar28
4106,2009,03,29,2009-03-29,09Mar29
4107,2009,03,30,2009-03-30,09Mar30
4108,2009,03,31,2009-03-31,09Mar31
4109,2009,04,01,2009-04-01,09Apr01
4110,2009,04,02,2009-04-02,09Apr02
4111,2009,04,03,2009-04-03,09Apr03
4112,2009,04,04,2009-04-04,09Apr04
4113,2009,04,05,2009-04-05,09Apr05
4114,2009,04,06,2009-04-06,09Apr06
4115,2009,04,07,2009-04-07,09Apr07
4116,2009,04,08,2009-04-08,09Apr08
4117,2009,04,09,2009-04-09,09Apr09
4118,2009,04,10,2009-04-10,09Apr10
4119,2009,04,11,2009-04-11,09Apr11
4120,2009,04,12,2009-04-12,09Apr12
4121,2009,04,13,2009-04-13,09Apr13
4122,2009,04,14,2009-04-14,09Apr14
4123,2009,04,15,2009-04-15,09Apr15
4124,2009,04,16,2009-04-16,09Apr16
4125,2009,04,17,2009-04-17,09Apr17
4126,2009,04,18,2009-04-18,09Apr18
4127,2009,04,19,2009-04-19,09Apr19
4128,2009,04,20,2009-04-20,09Apr20
4129,2009,04,21,2009-04-21,09Apr21
4130,2009,04,22,2009-04-22,09Apr22
4131,2009,04,23,2009-04-23,09Apr23
4132,2009,04,24,2009-04-24,09Apr24
4133,2009,04,25,2009-04-25,09Apr25
4134,2009,04,26,2009-04-26,09Apr26
4135,2009,04,27,2009-04-27,09Apr27
4136,2009,04,28,2009-04-28,09Apr28
4137,2009,04,29,2009-04-29,09Apr29
4138,2009,04,30,2009-04-30,09Apr30
4139,2009,05,01,2009-05-01,09May01
4140,2009,05,02,2009-05-02,09May02
4141,2009,05,03,2009-05-03,09May03
4142,2009,05,04,2009-05-04,09May04
4143,2009,05,05,2009-05-05,09May05
4144,2009,05,06,2009-05-06,09May06
4145,2009,05,07,2009-05-07,09May07
4146,2009,05,08,2009-05-08,09May08
4147,2009,05,09,2009-05-09,09May09
4148,2009,05,10,2009-05-10,09May10
4149,2009,05,11,2009-05-11,09May11
4150,2009,05,12,2009-05-12,09May12
4151,2009,05,13,2009-05-13,09May13
4152,2009,05,14,2009-05-14,09May14
4153,2009,05,15,2009-05-15,09May15
4154,2009,05,16,2009-05-16,09May16
4155,2009,05,17,2009-05-17,09May17
4156,2009,05,18,2009-05-18,09May18
4157,2009,05,19,2009-05-19,09May19
4158,2009,05,20,2009-05-20,09May20
4159,2009,05,21,2009-05-21,09May21
4160,2009,05,22,2009-05-22,09May22
4161,2009,05,23,2009-05-23,09May23
4162,2009,05,24,2009-05-24,09May24
4163,2009,05,25,2009-05-25,09May25
4164,2009,05,26,2009-05-26,09May26
4165,2009,05,27,2009-05-27,09May27
4166,2009,05,28,2009-05-28,09May28
4167,2009,05,29,2009-05-29,09May29
4168,2009,05,30,2009-05-30,09May30
4169,2009,05,31,2009-05-31,09May31
4170,2009,06,01,2009-06-01,09Jun01
4171,2009,06,02,2009-06-02,09Jun02
4172,2009,06,03,2009-06-03,09Jun03
4173,2009,06,04,2009-06-04,09Jun04
4174,2009,06,05,2009-06-05,09Jun05
4175,2009,06,06,2009-06-06,09Jun06
4176,2009,06,07,2009-06-07,09Jun07
4177,2009,06,08,2009-06-08,09Jun08
4178,2009,06,09,2009-06-09,09Jun09
4179,2009,06,10,2009-06-10,09Jun10
4180,2009,06,11,2009-06-11,09Jun11
4181,2009,06,12,2009-06-12,09Jun12
4182,2009,06,13,2009-06-13,09Jun13
4183,2009,06,14,2009-06-14,09Jun14
4184,2009,06,15,2009-06-15,09Jun15
4185,2009,06,16,2009-06-16,09Jun16
4186,2009,06,17,2009-06-17,09Jun17
4187,2009,06,18,2009-06-18,09Jun18
4188,2009,06,19,2009-06-19,09Jun19
4189,2009,06,20,2009-06-20,09Jun20
4190,2009,06,21,2009-06-21,09Jun21
4191,2009,06,22,2009-06-22,09Jun22
4192,2009,06,23,2009-06-23,09Jun23
4193,2009,06,24,2009-06-24,09Jun24
4194,2009,06,25,2009-06-25,09Jun25
4195,2009,06,26,2009-06-26,09Jun26
4196,2009,06,27,2009-06-27,09Jun27
4197,2009,06,28,2009-06-28,09Jun28
4198,2009,06,29,2009-06-29,09Jun29
4199,2009,06,30,2009-06-30,09Jun30
4200,2009,07,01,2009-07-01,09Jul01
4201,2009,07,02,2009-07-02,09Jul02
4202,2009,07,03,2009-07-03,09Jul03
4203,2009,07,04,2009-07-04,09Jul04
4204,2009,07,05,2009-07-05,09Jul05
4205,2009,07,06,2009-07-06,09Jul06
4206,2009,07,07,2009-07-07,09Jul07
4207,2009,07,08,2009-07-08,09Jul08
4208,2009,07,09,2009-07-09,09Jul09
4209,2009,07,10,2009-07-10,09Jul10
4210,2009,07,11,2009-07-11,09Jul11
4211,2009,07,12,2009-07-12,09Jul12
4212,2009,07,13,2009-07-13,09Jul13
4213,2009,07,14,2009-07-14,09Jul14
4214,2009,07,15,2009-07-15,09Jul15
4215,2009,07,16,2009-07-16,09Jul16
4216,2009,07,17,2009-07-17,09Jul17
4217,2009,07,18,2009-07-18,09Jul18
4218,2009,07,19,2009-07-19,09Jul19
4219,2009,07,20,2009-07-20,09Jul20
4220,2009,07,21,2009-07-21,09Jul21
4221,2009,07,22,2009-07-22,09Jul22
4222,2009,07,23,2009-07-23,09Jul23
4223,2009,07,24,2009-07-24,09Jul24
4224,2009,07,25,2009-07-25,09Jul25
4225,2009,07,26,2009-07-26,09Jul26
4226,2009,07,27,2009-07-27,09Jul27
4227,2009,07,28,2009-07-28,09Jul28
4228,2009,07,29,2009-07-29,09Jul29
4229,2009,07,30,2009-07-30,09Jul30
4230,2009,07,31,2009-07-31,09Jul31
4231,2009,08,01,2009-08-01,09Aug01
4232,2009,08,02,2009-08-02,09Aug02
4233,2009,08,03,2009-08-03,09Aug03
4234,2009,08,04,2009-08-04,09Aug04
4235,2009,08,05,2009-08-05,09Aug05
4236,2009,08,06,2009-08-06,09Aug06
4237,2009,08,07,2009-08-07,09Aug07
4238,2009,08,08,2009-08-08,09Aug08
4239,2009,08,09,2009-08-09,09Aug09
4240,2009,08,10,2009-08-10,09Aug10
4241,2009,08,11,2009-08-11,09Aug11
4242,2009,08,12,2009-08-12,09Aug12
4243,2009,08,13,2009-08-13,09Aug13
4244,2009,08,14,2009-08-14,09Aug14
4245,2009,08,15,2009-08-15,09Aug15
4246,2009,08,16,2009-08-16,09Aug16
4247,2009,08,17,2009-08-17,09Aug17
4248,2009,08,18,2009-08-18,09Aug18
4249,2009,08,19,2009-08-19,09Aug19
4250,2009,08,20,2009-08-20,09Aug20
4251,2009,08,21,2009-08-21,09Aug21
4252,2009,08,22,2009-08-22,09Aug22
4253,2009,08,23,2009-08-23,09Aug23
4254,2009,08,24,2009-08-24,09Aug24
4255,2009,08,25,2009-08-25,09Aug25
4256,2009,08,26,2009-08-26,09Aug26
4257,2009,08,27,2009-08-27,09Aug27
4258,2009,08,28,2009-08-28,09Aug28
4259,2009,08,29,2009-08-29,09Aug29
4260,2009,08,30,2009-08-30,09Aug30
4261,2009,08,31,2009-08-31,09Aug31
4262,2009,09,01,2009-09-01,09Sep01
4263,2009,09,02,2009-09-02,09Sep02
4264,2009,09,03,2009-09-03,09Sep03
4265,2009,09,04,2009-09-04,09Sep04
4266,2009,09,05,2009-09-05,09Sep05
4267,2009,09,06,2009-09-06,09Sep06
4268,2009,09,07,2009-09-07,09Sep07
4269,2009,09,08,2009-09-08,09Sep08
4270,2009,09,09,2009-09-09,09Sep09
4271,2009,09,10,2009-09-10,09Sep10
4272,2009,09,11,2009-09-11,09Sep11
4273,2009,09,12,2009-09-12,09Sep12
4274,2009,09,13,2009-09-13,09Sep13
4275,2009,09,14,2009-09-14,09Sep14
4276,2009,09,15,2009-09-15,09Sep15
4277,2009,09,16,2009-09-16,09Sep16
4278,2009,09,17,2009-09-17,09Sep17
4279,2009,09,18,2009-09-18,09Sep18
4280,2009,09,19,2009-09-19,09Sep19
4281,2009,09,20,2009-09-20,09Sep20
4282,2009,09,21,2009-09-21,09Sep21
4283,2009,09,22,2009-09-22,09Sep22
4284,2009,09,23,2009-09-23,09Sep23
4285,2009,09,24,2009-09-24,09Sep24
4286,2009,09,25,2009-09-25,09Sep25
4287,2009,09,26,2009-09-26,09Sep26
4288,2009,09,27,2009-09-27,09Sep27
4289,2009,09,28,2009-09-28,09Sep28
4290,2009,09,29,2009-09-29,09Sep29
4291,2009,09,30,2009-09-30,09Sep30
4292,2009,10,01,2009-10-01,09Oct01
4293,2009,10,02,2009-10-02,09Oct02
4294,2009,10,03,2009-10-03,09Oct03
4295,2009,10,04,2009-10-04,09Oct04
4296,2009,10,05,2009-10-05,09Oct05
4297,2009,10,06,2009-10-06,09Oct06
4298,2009,10,07,2009-10-07,09Oct07
4299,2009,10,08,2009-10-08,09Oct08
4300,2009,10,09,2009-10-09,09Oct09
4301,2009,10,10,2009-10-10,09Oct10
4302,2009,10,11,2009-10-11,09Oct11
4303,2009,10,12,2009-10-12,09Oct12
4304,2009,10,13,2009-10-13,09Oct13
4305,2009,10,14,2009-10-14,09Oct14
4306,2009,10,15,2009-10-15,09Oct15
4307,2009,10,16,2009-10-16,09Oct16
4308,2009,10,17,2009-10-17,09Oct17
4309,2009,10,18,2009-10-18,09Oct18
4310,2009,10,19,2009-10-19,09Oct19
4311,2009,10,20,2009-10-20,09Oct20
4312,2009,10,21,2009-10-21,09Oct21
4313,2009,10,22,2009-10-22,09Oct22
4314,2009,10,23,2009-10-23,09Oct23
4315,2009,10,24,2009-10-24,09Oct24
4316,2009,10,25,2009-10-25,09Oct25
4317,2009,10,26,2009-10-26,09Oct26
4318,2009,10,27,2009-10-27,09Oct27
4319,2009,10,28,2009-10-28,09Oct28
4320,2009,10,29,2009-10-29,09Oct29
4321,2009,10,30,2009-10-30,09Oct30
4322,2009,10,31,2009-10-31,09Oct31
4323,2009,11,01,2009-11-01,09Nov01
4324,2009,11,02,2009-11-02,09Nov02
4325,2009,11,03,2009-11-03,09Nov03
4326,2009,11,04,2009-11-04,09Nov04
4327,2009,11,05,2009-11-05,09Nov05
4328,2009,11,06,2009-11-06,09Nov06
4329,2009,11,07,2009-11-07,09Nov07
4330,2009,11,08,2009-11-08,09Nov08
4331,2009,11,09,2009-11-09,09Nov09
4332,2009,11,10,2009-11-10,09Nov10
4333,2009,11,11,2009-11-11,09Nov11
4334,2009,11,12,2009-11-12,09Nov12
4335,2009,11,13,2009-11-13,09Nov13
4336,2009,11,14,2009-11-14,09Nov14
4337,2009,11,15,2009-11-15,09Nov15
4338,2009,11,16,2009-11-16,09Nov16
4339,2009,11,17,2009-11-17,09Nov17
4340,2009,11,18,2009-11-18,09Nov18
4341,2009,11,19,2009-11-19,09Nov19
4342,2009,11,20,2009-11-20,09Nov20
4343,2009,11,21,2009-11-21,09Nov21
4344,2009,11,22,2009-11-22,09Nov22
4345,2009,11,23,2009-11-23,09Nov23
4346,2009,11,24,2009-11-24,09Nov24
4347,2009,11,25,2009-11-25,09Nov25
4348,2009,11,26,2009-11-26,09Nov26
4349,2009,11,27,2009-11-27,09Nov27
4350,2009,11,28,2009-11-28,09Nov28
4351,2009,11,29,2009-11-29,09Nov29
4352,2009,11,30,2009-11-30,09Nov30
4353,2009,12,01,2009-12-01,09Dec01
4354,2009,12,02,2009-12-02,09Dec02
4355,2009,12,03,2009-12-03,09Dec03
4356,2009,12,04,2009-12-04,09Dec04
4357,2009,12,05,2009-12-05,09Dec05
4358,2009,12,06,2009-12-06,09Dec06
4359,2009,12,07,2009-12-07,09Dec07
4360,2009,12,08,2009-12-08,09Dec08
4361,2009,12,09,2009-12-09,09Dec09
4362,2009,12,10,2009-12-10,09Dec10
4363,2009,12,11,2009-12-11,09Dec11
4364,2009,12,12,2009-12-12,09Dec12
4365,2009,12,13,2009-12-13,09Dec13
4366,2009,12,14,2009-12-14,09Dec14
4367,2009,12,15,2009-12-15,09Dec15
4368,2009,12,16,2009-12-16,09Dec16
4369,2009,12,17,2009-12-17,09Dec17
4370,2009,12,18,2009-12-18,09Dec18
4371,2009,12,19,2009-12-19,09Dec19
4372,2009,12,20,2009-12-20,09Dec20
4373,2009,12,21,2009-12-21,09Dec21
4374,2009,12,22,2009-12-22,09Dec22
4375,2009,12,23,2009-12-23,09Dec23
4376,2009,12,24,2009-12-24,09Dec24
4377,2009,12,25,2009-12-25,09Dec25
4378,2009,12,26,2009-12-26,09Dec26
4379,2009,12,27,2009-12-27,09Dec27
4380,2009,12,28,2009-12-28,09Dec28
4381,2009,12,29,2009-12-29,09Dec29
4382,2009,12,30,2009-12-30,09Dec30
4383,2009,12,31,2009-12-31,09Dec31
4384,2010,01,01,2010-01-01,10Jan01
4385,2010,01,02,2010-01-02,10Jan02
4386,2010,01,03,2010-01-03,10Jan03
4387,2010,01,04,2010-01-04,10Jan04
4388,2010,01,05,2010-01-05,10Jan05
4389,2010,01,06,2010-01-06,10Jan06
4390,2010,01,07,2010-01-07,10Jan07
4391,2010,01,08,2010-01-08,10Jan08
4392,2010,01,09,2010-01-09,10Jan09
4393,2010,01,10,2010-01-10,10Jan10
4394,2010,01,11,2010-01-11,10Jan11
4395,2010,01,12,2010-01-12,10Jan12
4396,2010,01,13,2010-01-13,10Jan13
4397,2010,01,14,2010-01-14,10Jan14
4398,2010,01,15,2010-01-15,10Jan15
4399,2010,01,16,2010-01-16,10Jan16
4400,2010,01,17,2010-01-17,10Jan17
4401,2010,01,18,2010-01-18,10Jan18
4402,2010,01,19,2010-01-19,10Jan19
4403,2010,01,20,2010-01-20,10Jan20
4404,2010,01,21,2010-01-21,10Jan21
4405,2010,01,22,2010-01-22,10Jan22
4406,2010,01,23,2010-01-23,10Jan23
4407,2010,01,24,2010-01-24,10Jan24
4408,2010,01,25,2010-01-25,10Jan25
4409,2010,01,26,2010-01-26,10Jan26
4410,2010,01,27,2010-01-27,10Jan27
4411,2010,01,28,2010-01-28,10Jan28
4412,2010,01,29,2010-01-29,10Jan29
4413,2010,01,30,2010-01-30,10Jan30
4414,2010,01,31,2010-01-31,10Jan31
4415,2010,02,01,2010-02-01,10Feb01
4416,2010,02,02,2010-02-02,10Feb02
4417,2010,02,03,2010-02-03,10Feb03
4418,2010,02,04,2010-02-04,10Feb04
4419,2010,02,05,2010-02-05,10Feb05
4420,2010,02,06,2010-02-06,10Feb06
4421,2010,02,07,2010-02-07,10Feb07
4422,2010,02,08,2010-02-08,10Feb08
4423,2010,02,09,2010-02-09,10Feb09
4424,2010,02,10,2010-02-10,10Feb10
4425,2010,02,11,2010-02-11,10Feb11
4426,2010,02,12,2010-02-12,10Feb12
4427,2010,02,13,2010-02-13,10Feb13
4428,2010,02,14,2010-02-14,10Feb14
4429,2010,02,15,2010-02-15,10Feb15
4430,2010,02,16,2010-02-16,10Feb16
4431,2010,02,17,2010-02-17,10Feb17
4432,2010,02,18,2010-02-18,10Feb18
4433,2010,02,19,2010-02-19,10Feb19
4434,2010,02,20,2010-02-20,10Feb20
4435,2010,02,21,2010-02-21,10Feb21
4436,2010,02,22,2010-02-22,10Feb22
4437,2010,02,23,2010-02-23,10Feb23
4438,2010,02,24,2010-02-24,10Feb24
4439,2010,02,25,2010-02-25,10Feb25
4440,2010,02,26,2010-02-26,10Feb26
4441,2010,02,27,2010-02-27,10Feb27
4442,2010,02,28,2010-02-28,10Feb28
4443,2010,03,01,2010-03-01,10Mar01
4444,2010,03,02,2010-03-02,10Mar02
4445,2010,03,03,2010-03-03,10Mar03
4446,2010,03,04,2010-03-04,10Mar04
4447,2010,03,05,2010-03-05,10Mar05
4448,2010,03,06,2010-03-06,10Mar06
4449,2010,03,07,2010-03-07,10Mar07
4450,2010,03,08,2010-03-08,10Mar08
4451,2010,03,09,2010-03-09,10Mar09
4452,2010,03,10,2010-03-10,10Mar10
4453,2010,03,11,2010-03-11,10Mar11
4454,2010,03,12,2010-03-12,10Mar12
4455,2010,03,13,2010-03-13,10Mar13
4456,2010,03,14,2010-03-14,10Mar14
4457,2010,03,15,2010-03-15,10Mar15
4458,2010,03,16,2010-03-16,10Mar16
4459,2010,03,17,2010-03-17,10Mar17
4460,2010,03,18,2010-03-18,10Mar18
4461,2010,03,19,2010-03-19,10Mar19
4462,2010,03,20,2010-03-20,10Mar20
4463,2010,03,21,2010-03-21,10Mar21
4464,2010,03,22,2010-03-22,10Mar22
4465,2010,03,23,2010-03-23,10Mar23
4466,2010,03,24,2010-03-24,10Mar24
4467,2010,03,25,2010-03-25,10Mar25
4468,2010,03,26,2010-03-26,10Mar26
4469,2010,03,27,2010-03-27,10Mar27
4470,2010,03,28,2010-03-28,10Mar28
4471,2010,03,29,2010-03-29,10Mar29
4472,2010,03,30,2010-03-30,10Mar30
4473,2010,03,31,2010-03-31,10Mar31
4474,2010,04,01,2010-04-01,10Apr01
4475,2010,04,02,2010-04-02,10Apr02
4476,2010,04,03,2010-04-03,10Apr03
4477,2010,04,04,2010-04-04,10Apr04
4478,2010,04,05,2010-04-05,10Apr05
4479,2010,04,06,2010-04-06,10Apr06
4480,2010,04,07,2010-04-07,10Apr07
4481,2010,04,08,2010-04-08,10Apr08
4482,2010,04,09,2010-04-09,10Apr09
4483,2010,04,10,2010-04-10,10Apr10
4484,2010,04,11,2010-04-11,10Apr11
4485,2010,04,12,2010-04-12,10Apr12
4486,2010,04,13,2010-04-13,10Apr13
4487,2010,04,14,2010-04-14,10Apr14
4488,2010,04,15,2010-04-15,10Apr15
4489,2010,04,16,2010-04-16,10Apr16
4490,2010,04,17,2010-04-17,10Apr17
4491,2010,04,18,2010-04-18,10Apr18
